Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
214.76,642.75,11.83,1425.5,17.06,997.51,0.64,0,0.69,1772.94,4490.82,6060.32,3628.71,550
164.78,452.25,5.85,1548.45,17.62,1010.78,0.76,0,0.3,1599.54,151.61,10877.84,11358.15,3287.48
164.78,493,0.66,1789.74,17.54,1059.51,0.55,0,3.5,819.99,650,13690.42,559.16,1160.82
197.84,3647.5,22.94,852.4,0.51,721.77,0.55,0,0.03,47.45,5710.3,35533.19,16250,21958.31
128.2,540.25,0.67,1244.38,17.15,1066.55,0.61,1.57,5.35,3944.23,3380.46,6124.34,2574.39,1458.6
175.54,4508.75,25.24,918.22,-4.79,501.97,0.21,0,0,59.39,6245.6,43045.64,14230.51,20095.46
264.75,749.25,16.94,1741.83,16.8,1042.77,0.71,0.04,2.68,1438.92,4872.23,3606.59,1135.81,2219.8
214.76,584.25,9.64,1510.3,16.92,1036.77,0.74,0,4.84,2723.32,5237.13,15363.84,3636.96,1651.52
164.78,621.5,0.49,1118.05,16.72,1042.11,0.65,1.08,10.22,22473.82,3001.25,17096.42,4871.09,517.21
164.78,708.25,12.98,1617.55,17.06,1248.67,0.71,0,1.21,431.78,983.62,9470.35,2442.85,1291.32
189.77,570.5,7.96,1304.44,17.11,1065.43,0.7,1.54,10.91,2844.18,650,3389.32,2847.37,766.49
125.97,4588,42.05,876.84,-3.27,568.85,0.25,0,0.03,84,13557.56,21222.33,9422.71,8737.71
264.75,3036.75,34.03,895.11,5.6,830.45,0.65,0,0.03,160.45,20326.52,17633.14,14109.84,16677.15
264.75,3322.75,29.11,789.85,7.24,896.51,0.63,0,0,104.07,2527.35,43582.19,2527.35,18126.43
175.54,3093.5,35.32,841.62,6.82,951.06,0.68,0,0.46,80.6,13770.53,4746.31,3021.18,3150
264.75,973.5,13.78,1028.48,15.16,1027.97,0.69,0,1.04,3747.65,3609.36,19765.82,5450.46,3021.18
175.54,4445.5,35.64,890.6,-0.02,664.32,0.45,0,0,167.05,3244.61,25158.05,18477.21,18151.79
264.75,3409.5,27.14,830.28,3.73,805.16,0.74,0,0.03,53.9,15340.39,34376.26,1774.12,16262.46
264.75,3114.75,39.97,707.48,7.6,980.44,0.71,0,0.21,36.19,14050.18,14986.91,2450,12566.92
242.45,2602.75,27.12,862.54,7.34,911.96,0.71,0,0.02,179.83,18108.77,48266.42,2536.74,5022.7
189.77,472.25,5.74,1604.81,17.59,1045.31,0.55,0,1.18,3856.09,1458.6,14327.86,1175.86,3570.36
175.54,5049,29.41,945.71,-6.17,446.61,0.16,0,0,76.78,5433.92,33101.78,23193.16,13284.11
18.48,723.5,0.82,1137.16,16.22,1067.41,0.48,3.47,19.05,3682.62,517.21,4200.89,135.36,554.54
125.97,1367.75,37.23,1023.16,12.38,1161.94,0.48,0,0.47,2662.19,4809.11,27751.17,22080.93,4455.05
264.75,1841.5,42.64,975.45,12.43,1106.55,0.66,0,0.38,3012.1,6925.86,12603.47,4667.17,5210.33
175.54,4082.5,12.36,873.1,-0.4,656.18,0.44,0,0,273.05,20050.62,28630.19,25455.99,23312.39
264.75,4103.75,20.09,821.23,-2.43,590.51,0.44,0,0.1,45.83,3559.14,40459.95,39982.84,18016.87
264.75,3601.25,26.77,854.05,2.72,759.11,0.55,0,0.04,174.78,15906.84,55345.17,3782.53,15685.26
264.75,3291.75,56.51,897.14,4.45,792.95,0.7,0,0.06,189.34,1627.11,14782.68,4425.78,12558.96
264.75,1320,28.02,1057.21,14.84,1094.7,0.65,0,0.44,2971.49,6356.69,13222.99,7550,2761.79
264.75,3238,31.18,793.22,5.57,904.37,0.7,0,0,103.89,12017.8,45682.46,44267.68,18823.59
197.84,4205.75,25.31,897.68,-2.06,618.21,0.39,0,0.02,36.31,3456.52,47369.27,26069.67,6741.48
264.75,3714,40.37,830.43,3.37,797.94,0.7,0,0.04,99.37,8627.14,54385.1,49481.39,14031.66
264.75,2804.25,49.53,698.46,9.21,1030.12,0.69,0,0.14,46.02,5894.7,14842.08,13407.74,5561.25
170.16,1869,18.32,965.06,12.19,1113.44,0.59,0,0.33,1564.46,13326.95,23126.77,10848.39,3899.68
197.84,3148.25,25.05,852.92,6.45,902.18,0.66,0,0.01,103.63,22495.06,24480.35,23091.29,15906.84
264.75,3643.5,31.68,775.14,4.84,847.18,0.71,0,0.14,41.18,18460.97,12798.73,6657.89,2871.85
189.77,434.5,5.08,1621.7,17.83,1043.52,0.57,0,1.03,3687.14,2127.79,11555.41,650,1904.6
214.76,476.25,4.71,1293.94,17.46,1022.27,0.47,2.41,3,1704.39,2772.63,16759.1,1996.87,550
164.78,578,0.31,1161.7,16.95,1043.32,0.62,0.65,19.17,3940.16,3021.18,13096.09,3677.3,1269.85
242.45,4006,45.95,879.37,-1.04,630.41,0.48,0,0,53,3386.37,44450.05,18761.33,26789.32
175.54,2919.25,33.44,877.69,6.36,871.02,0.7,0,0,428.47,6350.39,42587.41,18973.86,16430.69
175.54,4515.75,41.78,928.26,-5.07,487.67,0.3,0,0.02,73.39,4628.98,34660.17,23553.5,10491.31
220.15,2312,59.28,713.59,8.84,994.42,0.55,0,0.39,81.7,563.52,30031.44,27966.54,287.46
189.77,1137.75,24.32,1320.3,15.71,1262.94,0.77,0,1.55,501.13,15969.58,17969.07,16126.61,1774.12
264.75,1801.75,24.95,1183.19,13.87,1157.34,0.76,0,0.21,1335.68,4790.35,9796.3,5022.7,4570.28
197.84,2298.5,36.75,1026.3,12.17,1087.88,0.76,0,0.02,275.97,17063.04,27320.82,8806.11,25247.33
91.63,508.75,0.34,1328.28,17.33,1066.4,0.56,3.03,5.23,3121.2,3965.79,7147.55,2430.02,442.36
175.54,4554,19.4,889.47,-3,566.31,0.19,0,0.02,37.23,1758.58,25152.48,22397.04,5454.13
264.75,3284.5,43.58,808.93,5.94,850.58,0.75,0,0.1,101.41,3650.69,46038.98,32020.11,4029.57
175.54,4128.5,18.09,918.7,1.29,685.46,0.39,0,0.02,192.89,5899.79,38352.67,4807.03,11366.95
264.75,3679,27.14,920,2.54,771.63,0.6,0,0.03,124.9,8479.83,20745.78,17880.93,1681.52
175.54,4657.5,31.55,871.43,-1.09,611.41,0.47,0,0.02,37.86,11069.21,48089.58,29922.69,8674.53
175.54,4709.25,31.87,847.48,-3.37,558.7,0.24,0,0.13,41.88,792.15,20263.45,13491.02,18141.87
175.54,4157.75,31.15,800.32,1.41,727.92,0.63,0,0.09,42.67,7288.86,18842.7,10229.74,3272.23
128.21,801.5,8.23,1597.13,16.76,1160.24,0.67,0,3,471.48,1013.66,3790.45,2338.27,217.87
164.78,536,0.11,1030.04,16.88,1035,0.55,1.04,2.82,4061.91,6708.76,10576.74,250,1734.21
132.47,849,10.26,1134.61,15.87,1220.65,0.58,0,0.11,236.42,5845.3,16806.17,384.08,3389.32
175.54,4400.25,34.26,911.11,-2.33,583.54,0.36,0,0,170.28,3555.32,32810.48,24488.93,21544.55
128.2,599.75,1.3,1187.28,16.87,1069.38,0.62,0,5.99,4406.6,1818.65,17997.43,653.83,335.85
197.84,4190.5,26.15,928.87,-0.19,595.17,0.28,0,0,2688.72,1657.56,17633.14,13673.61,14411.37
264.75,1028.75,18.05,1028.91,14.91,1034.7,0.7,0,0.81,3078.63,4911.98,20800.66,3198.05,25
164.78,470.75,0.78,1261.37,17.49,1047.78,0.51,4.3,2.36,9658.26,651.87,6373.97,151.61,712.39
220.15,1853.25,35.07,1058.73,12.7,1145.26,0.77,0,0.03,253.46,24751.31,24996.55,1768.47,22991.9
264.75,3742.5,18.03,830.85,5.98,857.19,0.69,0,0.73,99.89,7907.43,8578.32,1947.46,1930.67
264.75,3814,20.64,734.5,3.72,808.8,0.69,0,0.03,47.46,4388.62,11776.57,10471.27,4526.31
175.54,4249.75,23.84,806.75,-1.51,671.38,0.56,0,0.02,42.69,4174.63,27831.77,27397.58,19353.23
125.97,4439.25,37.64,879.11,-3.99,526.9,0.16,0,0.02,93.39,15286.19,23807.3,22162.75,10622.03
175.54,3704.75,20.12,839.19,2.2,768.77,0.56,0,0,107.69,3430.38,42485.38,8042.85,14552.23
264.75,2382,47.36,744.63,10.72,1069.32,0.74,0,0.07,86.53,983.62,35455.43,32597.05,2340.39
55.05,503.75,0.69,1035.28,17.16,1009.59,0.38,20.61,27.21,91610.14,710.61,6863.49,259.96,250
264.75,3969.5,33.24,777.15,2.45,772.01,0.7,0,0.06,55.39,4942.42,21997.44,4746.31,7554.3
189.77,1050.25,20.6,1267.84,16.05,1210.44,0.75,0,0.74,2290.72,18216.13,22967.1,12435.74,887.41
264.75,1628.5,30.81,1132.31,13.06,1175.29,0.74,0,0.02,292.27,16153.87,16699.93,7957.86,8455.03
164.78,509.75,0.68,1168.54,17.27,1046.73,0.56,1.8,13.21,4247.71,2650.94,10407.09,384.08,852.93
175.54,2511.5,33.62,676.9,10.99,1127.1,0.49,0,0.26,72.36,10587.14,19611.41,1275.74,15200.9
55.06,557,0.4,1041.65,16.91,1035.99,0.58,2.51,4.52,15801.36,9249.46,11343.17,424.28,1143.46
164.78,547.25,0.94,1038.92,16.8,1039.66,0.57,0,2.07,5022.57,733.1,11219.96,829.16,1750
164.78,607.5,0.85,1047.15,16.51,1038.32,0.51,0,6.15,3887.88,3320.77,13002.6,4809.11,606.22
164.78,990.5,15.29,1448.29,16.06,1216.28,0.7,0,4.65,553.42,1366.57,6381.81,1107.93,3453.62
264.75,2952.5,37.13,862.24,5.61,822.27,0.63,0,0,160.28,7071.6,30353.38,9230.79,18251.78
220.15,4162.25,37.85,864.18,-0.24,684.51,0.42,0,0.05,44.66,9682.33,26634.71,10118.67,17139.65
242.45,3820.25,25.04,770.47,2.01,719.65,0.68,0,0.05,45.7,4186.59,25818.74,16851.93,15148.18
18.48,623,0.79,1194.8,16.74,1090.15,0.54,5,32.62,4303.9,747.03,20996.37,4350.57,166.26
264.75,2493,40.62,825.84,9.61,1009.2,0.68,0,0.01,102.16,15497.98,36552.53,19637.4,6464.33
264.75,3517.25,34.89,898.12,5,833.87,0.56,0,0.11,241.44,8227.24,15034.21,8472.75,10436.83
164.78,480,4.22,1391.79,17.56,1025.68,0.63,0,3.4,3944.76,4596.47,9490.39,1329.47,1551.61
175.54,4053.5,30.99,852.76,0.49,692.6,0.4,0,0.06,113.49,5523.36,38634.28,6741.48,10666.18
264.75,1790.25,28.05,1121.01,12.96,1167.06,0.81,0,0.06,379.29,21776.31,27523.22,12057.67,11394.19
175.54,3398,24.8,878.07,3.9,805.46,0.62,0,0.01,187.89,11971.95,56530.77,4596.47,13770.53
175.54,3678.5,29.43,835.87,2.1,746.67,0.67,0,0.03,38.23,9336.35,40445.61,36844.64,3089.88
175.54,4339.5,13.72,851.97,-1.83,636.02,0.23,0,0.03,87.64,1996.87,28428.99,20310.77,23310.67
164.78,515,0.57,1018.86,17.1,1039.67,0.53,3.39,2.93,14438.88,2885.74,8971.48,2650,255.67
264.75,3659,24.83,834.17,1.84,743.98,0.54,0,0.01,95.37,11834.17,30086.33,17195.57,11355.51
175.54,4140.75,38.37,913.9,0.69,664.8,0.32,0,0.02,191.78,7127.94,42498.56,5411.79,7001.96
220.15,2571.25,37.42,691.14,9.56,1063.95,0.72,0,0.28,31,2264.4,30598.16,2155.81,23169.54
214.76,1639.5,42.92,1073.5,13.27,1185.49,0.76,0,0.41,122.91,357.13,13743.63,150,13636.26
264.75,1792.5,18.16,914.63,9.9,1059.88,0.72,0,0.2,185.28,18262.19,33293.36,1774.12,2593.74
189.77,445,5.6,1690.79,17.8,1036.4,0.63,0,5.89,3121.7,1373.86,13828.5,1407.16,2372.24
175.54,3932.25,27.79,851.11,1.55,736.73,0.46,0,0.02,108.85,2099.41,31410.31,4065.4,11089.07
175.54,4500.75,37.65,928.41,-5.9,459.07,0.15,0,0.02,50,4667.71,39184.28,24160.04,23277.62
220.15,4290.5,39.54,913.4,-3.96,517.7,0.33,0,0,55,3060.64,46640.41,14254.39,27859.78
264.75,3186.75,32.5,831.78,5.56,869.4,0.71,0,0.05,66.13,6954.67,11667.37,1596.09,4430.29
164.78,599.75,4.51,1592.73,16.79,1055.1,0.75,0,1.66,2867.59,1768.47,24490.97,5661.05,150
164.78,621,0.47,1236.33,16.73,1082.35,0.63,0.03,1.25,3000.21,6754.81,15201.56,384.08,50
128.2,476.5,0.64,1214.53,17.42,1037.34,0.52,8.02,12.68,9280.24,517.21,9829.93,342.98,563.52
175.54,4483,28.82,826.83,-2.59,615.38,0.28,0,0.02,48.51,6366.12,23138.87,22896.01,22518.16
214.77,1345,25.47,1076.21,14.8,1196.12,0.73,0,0.56,233.57,11973.62,20426.64,3960.74,1485.77
264.75,2501,33.27,824.5,9.32,970.39,0.7,0,0.01,96.78,12233.87,31813.32,12067.62,3389.32
264.75,3221.5,25.64,853.99,4.61,844.7,0.66,0,0.01,90.78,14106.29,39320.32,23520.79,10226.8
264.75,3802.75,34.8,821.78,2.59,776.05,0.7,0,0.02,37.13,6148.78,35970.09,33247.97,1570.83
164.78,557.25,0.65,1096.49,16.99,1043.16,0.57,4.36,7.64,18721.14,876.07,8119.58,3824.59,1142.11
264.75,3248.25,39.59,974.55,7.17,903.61,0.7,0,0.23,127.78,4652.69,19225.7,7911.23,4450
164.78,542.75,0.47,1318.09,17.01,1062.59,0.61,0.68,11.07,2752.52,2264.4,4181.81,3835.04,150
264.75,2567.25,44.46,935.38,10.77,1071.46,0.67,0,0.12,2534.87,19359.95,32063.18,18234.24,5342.74
18.48,471.25,0.56,1147.1,17.48,1042.33,0.31,36.44,6.43,21134.42,497.49,13424.88,135.36,50
175.54,4385.25,24.91,917.08,-2.35,605.4,0.35,0,0.06,63,8592.29,43915,15809.1,18161.7
220.15,1458.5,26.92,1136.42,14.82,1182.54,0.72,0,0.37,2412.9,12026.12,18490.2,9181.91,3850.65
264.75,2279.75,27.25,900.82,9.58,993.79,0.72,0,0,352.55,11877.18,37052.5,15401.54,16481.13
264.75,1161.75,34.23,1511.66,16.34,1237.73,0.76,0,0.22,467.88,1956.4,5858.97,2850.88,2450
175.54,3133,23.15,879.06,5.61,837.16,0.8,0,0,1962.6,3990.93,41606.34,20871.21,13673.61
164.78,626.5,0.55,1055.14,16.43,1045.87,0.48,0,5.28,4963.5,2797.77,16391.69,4430.29,1152.17
164.78,478.5,2.96,1555.25,17.53,1007.36,0.68,0,1.56,1288.34,983.62,15502.5,12435.73,650
175.54,4084.75,22,844.79,1.29,718.32,0.46,0,0.05,41,8761.71,33066.71,29350.43,5252.38
175.54,3578,36.16,832.78,4.15,815.25,0.66,0,0.06,100.93,2710.63,38097.34,295.81,12608.23
175.54,2697,41.32,698.69,10.56,1123.96,0.55,0,1.18,35,2750,4271.71,2650,2839.89
175.54,3952.25,30.16,860.74,-0.65,670.52,0.44,0,0.02,59.41,6250.4,40056.55,22497.28,12920.82
164.78,668.5,2.03,1099.63,16.4,1052.81,0.55,1.55,3.54,4392.66,2961,9124.01,384.08,650
264.75,2237.25,32.95,989.67,12.48,1076.59,0.68,0.47,0.25,142.49,1872.83,5552.25,1458.6,2035.93
189.77,683,9.66,1210.71,16.59,1056.17,0.74,0,0.8,3826.6,4302.03,13457.62,2056.09,85.36
264.75,2983.25,29.57,880.76,5.04,796.55,0.7,0,0.02,175.48,10916.39,24644.02,11389.8,22844.42
242.45,4435.75,19.08,781.52,-0.65,649,0.43,0,0.03,54.74,1061.84,14404.43,6617.05,7580.73
264.75,615.75,3.6,1622.97,16.91,1050.37,0.72,0,2.53,2073.91,4048.15,20789.6,3904.8,2443.08
167.47,3020.25,25.15,684.19,9.63,1072.23,0.46,0,0.79,60.65,10050.25,15779.97,1235.92,13383.85
164.78,605.25,0.61,1125.39,16.76,1036.95,0.64,2.08,2.4,18071.8,1710.99,15971.46,4887.48,606.22
264.75,1950.75,23.88,1045.73,11.69,1071.34,0.73,0,0.02,239.39,12455.02,12248.57,1136.88,12324.26
175.54,1860,27.13,1024.09,13.28,1177.91,0.75,0,0.05,391.47,17787.29,31712.58,17687.5,4601.98
164.78,490.5,2.06,1649.54,17.57,1066.82,0.64,0.03,3.21,1962.34,150,2772.63,792.15,563.52
175.54,4088.5,18.89,844.76,0.12,670.78,0.33,0,0.08,50.29,2850,23727.78,5809.26,6462.78
175.54,4323.25,33.93,857.8,0.03,666.05,0.36,0,0,118.13,9677.16,43511.93,9296.64,26309.08
164.78,539.25,3.1,1682.02,17.46,1034.29,0.66,0,3.22,1641.89,166.26,10473.18,5450.46,1409.79
175.54,833.75,18.91,1556.88,16.48,1177.45,0.71,0,0.21,370.53,2554.9,8653.76,2650.94,2971.11
175.54,4153,30.17,858.08,0.71,690.95,0.34,0,0.02,106.89,22606.8,28699.96,25179.51,9637.69
264.75,3664.5,31.03,835.61,3.07,763.46,0.75,0,0.02,56.47,13657.51,29191.22,2554.9,11658.79
164.78,932,19.2,1525.13,16.27,1216.53,0.74,0,0.52,1948.28,5852.14,14789.44,792.15,6050
175.54,3534.75,21.56,730.67,6.64,920.74,0.74,0,0.11,50.27,5227.57,24679.7,3450,9114.14
170.16,808,10.69,1746.42,16.7,1021.4,0.71,0,1.56,805.99,3166.62,15601.52,4271.71,7147.55
214.77,510.5,0.44,1087.6,17.25,1053.6,0.46,10.81,8.3,12598.31,1359.23,6505.96,750,250
164.78,468.75,0.43,1414.76,17.56,1050.06,0.56,0,2.12,2903.29,1872.83,17961.83,1235.92,1458.6
131.7,4299,26.81,850.85,-0.69,644.65,0.33,0,0,133.01,150,36529.82,24421.46,13989.55
264.75,2943.5,25.61,809.38,9.45,995.54,0.72,0,0.16,110.78,2654.71,38450.32,21326.22,2550.98
264.75,2718.5,34.16,981.74,10.75,1046.16,0.65,0,0.1,121.89,12459.84,23647.99,15052.82,1098.86
264.75,3111.5,28.41,920.56,5.43,837.3,0.75,0,0.05,186.38,3073.68,18690.3,6657.89,16532.62
264.75,1280,20.6,1323.85,15.76,1278.13,0.74,0,0.13,339.23,12866.53,11049.32,4550,8567.82
239.76,2318,15.48,801.91,10.86,1002.92,0.67,0,0.17,140.53,14203.78,48254.4,35361.1,6806.43
264.75,3645.25,45.21,841.87,1.37,719.46,0.67,0,0.03,65,5417.33,24251.34,14964.21,9835.01
264.75,2145.25,32.95,941.39,11.88,1099.94,0.77,0,0.04,100.39,13617.91,22901.69,13542.06,1767.76
264.75,1239.5,22.21,1359.62,15.89,1286.59,0.79,0,0.15,484.55,12688.87,16766.86,4907.9,3182.37
264.75,2558.25,26.91,929.83,7.81,968.19,0.58,0,0.06,2763.7,4065.4,21062.94,9594.14,8353.89
175.54,4281.25,19.64,838.17,1.46,723.37,0.68,0,0.02,46.03,8375.41,27088.88,15389.2,12420.45
264.75,3368.75,33.6,901.27,4.1,821.48,0.62,0,0.05,134.8,7051.77,13787.95,5728.88,11605.49
220.15,3594.5,31.91,924.46,3.43,778.57,0.52,0,0.01,133.28,5050,11951.05,10065.16,8251.51
264.75,3396.5,36.22,853.81,5,863.73,0.65,0,0.06,114.78,6231.17,30731.54,16000.23,6455.04
164.78,522.5,0.59,1159.8,17.21,1049.34,0.52,9.73,4.17,10328.83,1050,8782.23,3845.45,85.36
264.75,3090,36.77,954.21,8.4,957.2,0.71,0,0.04,128,6195.76,8001.72,6075.15,6096.52
172.85,2575,40.2,695.29,10.92,1141.59,0.59,0,0.06,34.76,1061.84,3612.13,1050,287.46
164.78,2649.75,38.28,686.69,9.85,1063.39,0.53,0,0.29,52.65,18903.11,3131.69,3314.74,2463.23
175.54,1115.5,13.01,1455.13,15.9,1200.24,0.73,0,0.71,1709.12,6768.12,7587.32,7120.92,1596.09
264.75,2580.75,35.54,887.02,7.62,920.8,0.73,0,0,181.39,12308.84,46667.84,11457.2,10277.52
264.75,844,29.77,1151.81,16.1,1097.13,0.74,0.68,1.68,3816.98,7399.16,13973.1,6174.75,2355.31
164.78,484.75,0.27,1364.41,17.49,1055.66,0.61,0,4.23,2815.96,3453.62,14214.34,3276.83,433.01
264.75,3335,33.44,926.04,2.76,710.18,0.6,0,0,2158.21,8370.63,17427.21,7630.69,12250.2
175.54,4197,37.6,839.35,-1.95,581.12,0.38,0,0.01,38.07,2475.38,16255.69,13550.92,9214.53
264.75,1413.25,34.99,1107.25,14.9,1174.44,0.72,0,0.74,2852.46,7849.04,22281.1,13191.95,2589.88
264.75,3919.5,27.67,814.33,1.67,715.63,0.7,0,0.07,45,4871.09,22167.71,4186.59,5845.3
175.54,3866,30.06,923.08,3.15,753.7,0.54,0,0.02,181.06,5648.67,31504.4,5250,12881.29
264.75,1833.25,26.31,1010.94,11.24,1091.24,0.68,0,0.12,2823.48,13531.72,38114.14,20018.68,1835.08
164.78,1076.75,13.81,1232.38,15.91,1308.14,0.61,0,2.3,164.15,5052.47,5411.79,4911.98,517.21
164.78,550.75,0.81,1131.57,17.07,1044.49,0.6,1.5,1.78,21341.37,1851.35,8168.69,2758.17,2933.85
197.84,3727,27.72,783.21,4.33,831.82,0.64,0,0.09,39.32,6928.74,13379.37,11024.86,9204.75
264.75,3517.25,25.9,802.41,3.38,793.92,0.74,0,0.06,37.66,16362.99,21471.08,14350.17,4680.54
214.77,620.25,9.26,1240.66,16.9,1063.48,0.69,0,2.73,4365.62,1275.74,11203.01,5038.6,2466.77
175.54,3137.25,29.63,817.9,7.97,988.72,0.74,0,0.59,71.87,13542.06,2393.22,1699.26,2342.54
264.75,3615.25,25.34,907.68,2.57,694.27,0.64,0,0,191.28,3430.38,13975.96,10941.09,11246.67
264.75,3668,23.57,829.2,1,716.43,0.72,0,0,105.78,10678.37,43077.69,38889.94,23688.55
164.78,593,0.75,1149.55,16.84,1039.81,0.65,0,4.77,4126.44,2688.4,17061.87,6328.31,1234.89
189.77,1146.25,22.4,1122.1,15.09,1266.98,0.64,0,0.36,243.94,20855.88,29093.77,12730.57,450
264.75,2832.5,36.71,707.64,8.7,1025.66,0.55,0,0.19,64.61,18110.98,7141.95,3150,572.29
264.75,3925.5,28.8,875.2,-1.39,625.21,0.57,0,0,71.93,4412.2,16215.04,10050,10366.65
164.78,520.75,2.59,1788.34,17.47,1055.06,0.68,0,1.21,867.74,3468.07,16193.44,2854.38,25
264.75,3968,31.45,782.04,1.87,721.88,0.71,0,0.03,36.9,6920.08,28323.27,13455.39,16524.75
264.75,3364,31.12,769.01,6.57,932.54,0.69,0,0.1,49.02,14531.6,39281.13,34350.07,1291.32
239.76,546.75,5.44,1731.37,17.41,1046.46,0.66,0,2.78,1073.34,4628.98,4671.99,2056.09,3112.47
264.75,3622.25,35.88,734.3,5.63,887.64,0.72,0,0.18,42.93,3216.75,16391.69,4013.42,4412.2
175.54,4576.75,11,846.24,-3.7,555.32,0.18,0,0.09,47.03,1751.43,22676.14,12883.61,19064.82
264.75,2614.5,23.25,722.76,9.07,1021.99,0.63,0,1.24,40.31,15473.45,22913.04,18523.7,151.61
18.48,572,0.3,1213.58,17,1062.91,0.6,0.55,6.07,4234.74,2624.4,10803.13,5091.91,829.16
18.48,514,0.64,1027.65,17.15,1010.03,0.35,19.73,45.28,78285.47,1030.99,6834.29,1395.53,151.61
164.78,507.75,0.42,1304.47,17.34,1069.89,0.59,0.58,5.46,2942.99,2850.88,10444.5,50,50
242.45,4189,22.97,802.95,1.16,690.9,0.54,0,0.06,35.43,4138.54,28331.04,6274.35,23694.46
175.54,4248,24.41,809.99,-0.03,656.26,0.55,0,0.02,39.81,1956.4,30328.99,9146.99,26866.85
164.78,635.5,0.67,1112.77,16.67,1040.89,0.6,1.39,2.33,4210.41,4040.73,13800.27,2127.79,785.83
264.75,1845.5,45.03,1011.43,13.31,1176.69,0.61,0,0.02,192.78,10980.32,21928.24,1013.66,5050.5
175.54,4626.25,15.48,890.3,-2.74,590.07,0.24,0,0,128.97,2065.79,50257.41,1710.99,22444.77
175.54,3848.75,41.63,884.38,2.44,728.44,0.46,0,0,183.76,7120.92,26353.89,12017.8,20936.27
175.54,1108.25,13.78,1028.02,14.36,1104.16,0.63,0,0.23,3707.62,9041.43,22526.15,18506.96,4058.02
220.15,2526.5,25.79,839.51,9.66,980.39,0.67,0,0.08,104.78,1252,27351.19,1150,15733.64
175.54,4523,24.91,843.71,-2.25,617.08,0.36,0,0.03,133.08,1956.4,34965.8,31542.47,24351.33
175.54,1587.75,18.45,1061.72,14.67,1195.38,0.7,0,2.2,1271.7,8998.19,16493.86,2438.75,1423.9
175.54,4450.25,29.54,917.5,-3.24,547.23,0.22,0,0,181.39,3516.75,50304.35,9884.71,17106.36
242.45,899.75,24.71,1305.74,16.15,1130.86,0.69,0,1.38,2433.36,15199.59,18769.32,7091.37,698.22
214.77,1049.25,16.79,1257.71,15.71,1093.83,0.71,0,0.6,2059.08,10267.79,15082.69,5389.57,2169.68
164.78,570.5,1.04,1039.65,16.74,1035.28,0.53,2.38,5.99,4108.76,3567.56,8091.2,517.21,211.97
175.54,4675.5,18.11,890.16,-2.59,584.18,0.26,0,0.02,38.39,3790.45,32714.64,30040.43,6337.78
264.75,2964,31.59,881.3,6.48,875.87,0.65,0,0,112.11,6513.64,29767.22,6580.85,20919.55
264.75,3193,13.78,821.88,6.43,900.16,0.63,0,0.01,108.09,6765.17,37412.4,6971.91,12324.26
164.78,494,1.76,1216.88,17.42,1028.64,0.52,16.13,3.24,13708.41,6954.32,26012.06,450,295.81
175.54,5030.5,33.46,944.87,-6.36,442.84,0.12,0,0.06,74.78,7312.15,36498.32,26072.35,14144.52
18.48,408.75,0.51,1615.82,17.91,1050.57,0.5,1.14,5.14,3680.15,993.73,14238.24,1186.38,245.71
197.84,748.25,26.67,1256.76,16.3,1076.67,0.7,0,0.56,2104.51,6771.08,13034.09,1699.26,3592.7
264.75,1111.5,28.69,1133.71,15.35,1156.56,0.69,0,0.71,2999.51,7058.86,25204.12,10944.75,1080.51
264.75,2807.75,35.27,800.88,8.01,953.58,0.74,0,0.01,98.93,9173.2,36794.12,9066.83,18872.93
189.77,468.5,6.77,1413.21,17.48,1033.89,0.59,0,0.6,3855.22,1275.74,13930.81,3259.21,4570.28
264.75,2994.5,16.97,850.3,8.5,905.48,0.67,0,0.09,109.75,4850.52,22450.56,7510.49,4992.74
175.54,4440.5,30.98,835.01,-0.96,633.18,0.28,0,0.06,43.89,18945.38,12969.48,9910.98,11252.89
18.48,427,0.88,1429.57,17.77,1041.17,0.36,13.02,61.94,5923.28,357.13,1807.62,1930.67,135.36
264.75,3234.75,32.99,841.38,3.63,761.92,0.68,0,0,165.98,5712.05,31275.03,15770.46,19560.87
264.75,3533.75,37.19,818.94,3.29,811.8,0.65,0,0.03,51.56,13015.66,33433.63,8250,14469.54
0.19,4963.25,26.52,864.52,-7.24,417.33,0.03,0,0.18,80.78,11750.21,19818.87,18165.56,9280.49
264.75,2840.75,38.36,811.23,5.88,880,0.7,0,0.02,167.31,12360.72,58490.06,1446.59,18243.56
175.54,4561.5,21.1,929.35,-5.89,459.56,0.18,0,0,179.28,1107.93,18690.3,14421.08,15292.73
264.75,3167.5,37.16,748.8,7.11,947.28,0.68,0,0.1,39.45,13342.69,29485.72,27046.77,5290.32
264.75,2642.75,33.23,872.74,6.88,918.93,0.69,0,0.03,99.71,22854.49,23213.95,22718.44,8843.5
264.75,1483.5,43.01,964.77,11.17,1122.66,0.64,0,0.3,189.81,14648.12,25652.44,50,4952.52
220.15,3812,33.01,761.64,1.75,709.64,0.73,0,0.03,46.08,2511.47,27031.23,8131.88,15692.91
264.75,2439.5,40.55,662.68,10.43,1123.04,0.66,0,0.61,50.55,1013.66,3207.41,2295.1,779.42
172.85,1016.75,17.89,1562.88,16.26,1199.57,0.78,0,0.49,2383.55,9388.69,17950.7,10666.18,2574.39
