Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
214.77,582,9.91,1314.28,16.41,1085.72,0.59,0,0.82,379.35,11547.62,13581.15,696.49,517.21
264.75,4222.75,32.13,812.13,-1.85,483.98,0.19,0,0.06,38.04,18596.98,15726.65,10984.88,13277.33
175.54,4912.5,29.48,806.51,-4.12,530.1,0.17,0,0.03,4.1,1013.66,22167.71,17780.54,14980.24
198.1,524,2.24,1373.31,16.82,1077.52,0.53,0,2.02,438.38,3824.59,8316.7,852.93,827.69
264.75,3577.5,35.02,812.2,4.04,733.62,0.42,0,0,442.56,3827.21,16653.15,15227.85,15333.22
175.54,3052.25,23.1,682.68,6.52,982.29,0.69,0,0.02,4.34,8419.47,11655.36,9814.66,8210.21
220.15,2057.25,47.87,781.26,7.94,1001.12,0.72,0,0.1,37.16,5277.07,10942.01,2829.75,8609.73
175.54,4791,27.74,821.24,-4.61,497.61,0.26,0,0,36.85,4119.16,36101.63,20864.02,25357.99
264.75,2992,17.44,738.03,6.13,862.25,0.66,0,0.03,19.33,11203.91,37430.03,13630.39,14865.65
164.78,520.75,0.55,930.9,16.66,1055.64,0.54,0,5.85,1612.67,10277.52,12801.07,350,2056.09
164.78,684.5,0.82,989.32,16.02,1049.43,0.48,0,8.63,674.07,1150,10576.74,1558.04,85.36
239.76,3153,27.87,686.16,6.66,877.25,0.57,0,0.23,5.09,9612.88,13092.27,11732.33,5703.29
164.78,588.75,0.9,965.39,16.33,1062.92,0.51,0,6.01,1101.49,4996.75,10839.17,50,950
175.54,3848.75,25.14,768.86,-1.15,623.79,0.51,0,0.04,5.12,2923.61,42612.29,23223,24885.09
125.97,4880.25,26.59,794.58,-4.11,518.75,0.11,0,0.02,13.57,16203.95,36326.13,25915.01,11191.4
18.48,497,0.65,967.22,16.76,1047.6,0.18,16.21,57.72,11706.46,350,2950.85,2151.16,25
175.54,4287.75,40.71,806.43,-1.76,616.78,0.17,0,0,38.35,7393.75,53503.34,3320.77,21429.59
175.54,4037.5,25.1,773.41,-2.65,613.7,0.4,0,0.03,13.57,1645.45,42716.36,41526.71,14114.8
264.75,3772,24.02,696.9,4.17,853.53,0.69,0,0.05,3.34,5237.13,29357.24,5219.91,17683.54
175.54,4378.25,28.83,748.37,0.59,667.39,0.56,0,0.12,4.77,9878.64,21000.18,16844.21,20210.58
175.54,4384.25,14.91,760.72,-1,658.98,0.36,0,0.01,3.38,6381.81,14705.36,11542.42,3592.7
164.78,1840,28.1,931.88,11.3,1111.39,0.53,0,0.24,550.94,17658.64,24172.04,13011.05,5227.57
175.54,3736.75,19.35,734.29,0.83,728.75,0.63,0,0.01,3.44,4457.3,17522.77,13439.77,887.41
167.47,2090.25,7.61,641.9,11.56,1164.25,0.51,0,0.24,3.45,166.26,17962.39,166.26,12451
175.54,1945.25,22.77,851.2,9.46,1072.94,0.68,0,0.05,43.9,24930.05,36889.67,14009.55,7354.42
264.75,3012.5,33.81,771.88,7.48,939.26,0.62,0,0.2,41.6,14122.59,7907.43,3466.63,5318.6
264.75,3353.25,29.81,691.51,5.85,949.28,0.57,0,0.11,3.8,13271.3,44450.05,35787.25,829.16
239.76,601.5,9.03,1190.09,16.43,1088.39,0.6,0,1.49,444.83,4003.44,7258.62,5838.45,1687.45
164.78,517.25,0.57,1038.35,16.73,1067.85,0.5,0.76,2.28,3355.36,993.73,5790.29,2840.33,698.22
170.16,654.75,6.6,1649.02,16.37,1053.48,0.56,0,1.8,405.53,2624.4,13260,2208.49,3453.62
264.75,3805.25,40.7,800.23,-0.07,745.88,0.36,0,0,53.31,11385.41,37267.78,32085.32,17493.64
197.84,4223.5,40.76,769.6,-1.65,657.31,0.47,0,0.01,4.51,6859.12,23499.1,21884.41,22848.8
264.75,3475.5,28.23,693.53,5.26,862.16,0.67,0,0.03,3.75,9020.39,35830.82,32997.39,692.99
264.75,2246.5,38.71,790.43,9.1,1008.88,0.65,0,0.06,36.26,17188.59,22920.02,8937.98,21510.17
164.78,556.25,0.44,962.5,16.56,1060.3,0.54,0.54,6.48,5378.39,2840.33,2662.24,550.32,50
175.54,4174,33.96,803.06,-3.99,555.22,0.42,0,0,37.3,3824.59,39523.76,17404.24,22526.15
116.01,496.75,0.59,1344.71,16.86,1086.22,0.47,0.55,3.49,669.99,668.96,3412.84,1150,150
55.06,642.75,4.12,1139.54,16.25,1121.29,0.59,0,5.53,664.76,4650.54,22016.07,5523.36,211.97
264.75,3680.5,31.03,740.54,1.54,726.59,0.58,0,0.01,7.99,9951.26,35627.63,16891.64,9238.37
175.54,4365,36.92,807.04,-4.64,538.54,0.41,0,0,5.46,4689.08,44033.25,14632.41,29000.47
175.54,4506.75,18.43,796.25,-3.28,578,0.24,0,0.01,3.82,1768.47,20343.24,16882.76,2455.1
264.75,3545.25,37.61,730.18,2.28,814.34,0.67,0,0.04,4.41,6370.83,19844.58,12350.2,15406.74
220.15,3334.25,39.19,690.78,6.22,951.79,0.65,0,0.08,3.71,5712.05,27774.94,13840.07,7580.73
235.01,2786,39.93,711.85,5.3,847.36,0.72,0,0.21,10.57,11542.42,6366.12,3790.45,6283.91
164.78,473,1.91,1473.14,16.99,1039.83,0.55,0,1.18,418.81,1351.85,9546.07,730.13,6650
164.78,1017.75,5.68,972.71,14.87,1166.46,0.49,0,1.4,708.2,8485.72,17089.4,11550,3395.22
264.75,2911.75,32.53,647.2,9.36,1014.96,0.65,0,0.07,2.58,1651.52,19386.79,1458.6,15856.47
175.54,4322.75,9.33,797.5,-3.15,584.92,0.32,0,0.01,3.72,2442.85,21490.64,18687.63,4746.31
264.75,3310.75,36.39,733.33,4.73,901.5,0.68,0,0.01,11.02,9104.26,44280.78,29865.15,14792.82
227.58,3428.5,24,697.76,4.27,810.55,0.65,0,0.1,4.57,7907.43,25996.3,1627.06,2041.45
175.54,3537.25,24.29,697.7,4.55,813.25,0.67,0,0.05,3.42,8136.8,35449.22,33273.52,739.93
164.78,655,0.5,1029.83,16.22,1066.59,0.56,0,5.99,753.35,2885.74,8535.07,135.36,357.13
264.75,4019,29.56,739.27,1.7,799.89,0.65,0,0.08,3.73,7813.29,13154.75,10723.22,10467.45
239.76,489.5,8.04,1271.8,16.78,1014.4,0.57,0,0.91,254.31,2970.27,9073.45,1040.48,2815.58
175.54,4709.5,25.92,818.79,-4.78,474.1,0.09,0,0,18.15,1348.21,44323.89,43879.7,18078.37
264.75,2326.25,39.02,654,9.81,1113.04,0.67,0,0.14,4.78,2658.48,21087.62,20111.38,1930.67
264.75,2324.25,20.3,961.55,11.57,1039.67,0.72,0,0.01,47.05,12939.38,13756,2850,13232.06
91.63,456.75,0.67,1163.56,16.95,1060.52,0.36,0.51,11.32,2516.06,85.36,2151.16,135.36,963.07
189.77,404,2.26,1439.67,17.12,1053.11,0.54,0,1.7,516.36,1252,8598.11,2210.77,993.73
175.54,4268.75,26.87,808.56,-3.62,582.94,0.37,0,0.02,12.39,21611.28,19690.8,12095.76,12918.49
189.77,1273.5,33.04,1141.13,15.27,1270.27,0.65,0,0.21,308.36,16134.67,27689.12,17738.31,1366.57
175.54,2361,5.84,885.75,10.01,989.43,0.63,0,0.15,34.64,4895.66,18581.91,8393.3,8629.46
264.75,3599.25,37.18,700.18,4.89,816.99,0.67,0,0,2.54,9205.84,13734.9,9064.63,13793.75
205.28,2441.25,33.67,861.46,9.41,1002.63,0.63,0,0,41.57,22757.58,40817.25,10776.25,11348.69
264.75,2337,39.76,823.71,7.6,993.69,0.67,0,0,39.14,10910.89,26588.11,6150.41,15915.64
264.75,778.5,23.62,1495.26,15.99,1059.45,0.62,0,1.55,206.09,3606.59,15627.14,4396.31,1542.75
220.15,3752,42.27,766.8,-1.63,614.24,0.45,0,0,9.45,4102.13,35475.73,26167.3,17276.21
264.75,3566,33.89,728.9,1.11,806.3,0.67,0,0.02,3.67,12752.55,21886.24,21086.19,17474.2
18.48,500,2.03,954.19,16.76,1050.67,0.17,10.14,267.95,11638.52,584.29,1107.93,792.15,125
264.75,3603,36.72,790.2,2.52,645.65,0.47,0,0.03,36.16,16020.22,16796.65,9272.94,14109.84
175.54,4688,39.65,813.44,-3.24,519.25,0.25,0,0,39.3,6665.4,22354.59,15337.13,20597.75
264.75,1211.75,21.78,1097.27,15.09,1245.13,0.57,0,0.47,451.7,15692.28,21961.04,9850.25,2404.68
264.75,847.25,10.52,979.77,15.36,1073.78,0.54,0,3.84,606.39,2001.87,21481.79,8702.16,50
264.75,3738.5,36.47,795.98,2.43,801.25,0.57,0,0,64.51,2944.06,42384.99,13457.62,25007.35
164.78,644,0.75,1033.6,16.24,1064.31,0.54,0,4.5,842.67,4504.16,10753.95,606.22,25
264.75,2072.25,29.78,806.36,9.31,1075.19,0.71,0,0.09,22.92,9613.92,12119.72,9490.39,5080.11
264.75,2994.75,28.11,674.32,6.35,949.49,0.69,0,0.09,4.82,5790.29,10034.32,7645.1,5886.21
264.75,2268.75,18.76,773.17,9.16,985.54,0.67,0,0.06,22.25,2970.27,31573.53,2974.47,21381.01
205.28,2429.75,17.48,725.63,9.71,1058.8,0.53,0,0.89,11.12,16614.08,15752.06,1483.23,3519.59
175.54,1602.5,29.15,998.58,13.78,1184.03,0.54,0,0.07,487.32,11055.66,27914.95,14231.22,2616.77
264.75,3639.5,24.49,770.18,2.97,788.72,0.59,0,0.02,19.23,7014.81,31141.73,9150.27,16017.72
164.78,950.75,10.74,1423.31,15.83,1162.39,0.57,0,0.35,66.2,1856.74,7264.12,3070.42,1350
164.78,642.75,1.41,1017.97,16.27,1059.12,0.55,0,6.03,2516.93,8335.92,13944.44,2094.64,2620.59
220.15,3293.75,32.99,789.69,5.61,796.88,0.61,0,0,63.73,10801.27,35084,11696.47,19453.21
164.78,519,0.56,966.33,16.74,1071.21,0.5,1.43,5.26,4010.05,166.26,4596.47,2050.01,50
175.54,4172.25,25.53,787.93,-0.02,633.9,0.47,0,0.05,5,16140.86,29069.01,5082.08,9325.64
264.75,3984.75,32.22,753.81,0.54,730.41,0.57,0,0.05,5.36,4871.09,49061.26,2984.54,24020.15
264.75,588.75,3.44,1335.6,16.49,1083.92,0.61,0,0.57,464.95,9305.24,11209.26,25,2662.24
164.78,618,0.6,1020.81,16.33,1060.8,0.55,0,9.81,2801.45,7938.99,15858.36,135.36,287.46
264.75,3005.25,41.19,789.84,7.28,949.7,0.62,0,0.03,39.23,15638.65,31837.83,5421.02,11829.1
175.54,4113.75,31.34,781.63,-0.22,656,0.39,0,0.06,15.61,12396.27,36802,25250.5,11650.11
205.28,3710.75,35.31,788.5,3.2,706.98,0.4,0,0.02,39.8,12799.51,52895.06,6790.25,17459.31
264.75,1490.25,26.11,842.9,12.52,1156.89,0.59,0,0.16,44.6,9222.12,18420.84,1774.12,15752.06
264.75,1180.25,10.75,1142.08,14.85,1268.93,0.71,0,0.23,353.26,16532.62,30325.69,19134.46,1851.35
164.78,659.5,7.66,1474.69,16.33,1035.51,0.59,0,0.53,377.16,1107.93,11694.76,5265.69,2721.67
264.75,3322.25,36.31,723.76,11.3,986.16,0.65,0,0.08,15.16,1596.09,37334.8,29123.31,1297.32
164.78,680.5,1,1039.96,16.13,1073.39,0.52,0,11.65,919.99,357.13,3904.8,50,166.26
239.76,441,7.53,1487.22,17.06,1038.2,0.55,0,0.5,329.88,2132.49,10859.44,2593.74,2650
212.71,3029.5,27.3,715.82,7.87,877.05,0.67,0,0.03,20.43,1351.85,40236.89,1250,16203.93
264.75,3662.75,35.9,733.11,1.82,689.21,0.61,0,0.02,8.09,13889.83,24218.33,3985.91,8273.3
264.75,3482,37.72,706.9,4.25,821.16,0.67,0,0.1,4.67,10808.68,29869.84,2151.16,2483.45
175.54,3533.5,40.15,770.54,5.59,859.26,0.61,0,0.01,23.05,8722.82,29968.11,8557.31,5930.22
175.54,4405,27.75,830.94,-4.07,580.31,0.25,0,0,38.59,4682.68,41382.7,16626.71,16882.76
264.75,752.5,9.88,1648.84,16.35,1065.82,0.58,0,1.56,464.03,1013.66,4362.05,517.21,545.77
170.16,447.5,5.74,1559.4,16.99,1049.08,0.51,0,0.87,146.01,3182.37,11199.44,3675.26,3166.62
116.01,502.75,0.28,1025.64,16.78,1071.31,0.49,0.59,4.93,2369.63,4114.3,6620.23,245.71,211.97
264.75,2649.25,37.76,645.36,8.96,1119.89,0.52,0,0.21,3.13,1423.9,29716.12,1430.91,20226.41
0.19,602.75,0.88,966.85,16.29,1053.27,0.44,0,11.24,629.22,217.87,9114.14,6101.43,50
175.54,4565.5,27.08,826.41,-4.98,493.79,0.15,0,0,10.67,6647.37,38664.29,26252.38,17946.24
264.75,1621.5,21.29,901.98,12.9,1113.97,0.55,0,0.24,383.46,6642.85,17487.92,9727.67,3412.84
128.21,618.75,0.41,1100.07,16.33,1089.84,0.57,0,3.58,850.94,3620.43,19790.09,848.61,638.35
264.75,3536.75,25.42,687.75,5.76,871.81,0.57,0,0.12,3.91,22595.32,9828.91,8592.29,8430.15
175.54,4393,24.62,809.04,-3.51,579.49,0.45,0,0,39.9,3710.46,22788.76,13814.03,21815.76
175.54,4295.5,19.66,813.24,-2.07,558.32,0.34,0,0.05,10.87,2971.11,10282.39,7280.63,9004.86
164.78,438,1.22,1566.15,17.03,1046.61,0.5,0,7.6,253.79,384.08,14116.88,217.87,150
175.54,3704.25,32.11,749.85,2.21,721.23,0.5,0,0.01,17.21,3705.06,29943.4,17254.78,21179.88
175.54,2114.5,32.16,820.38,11.61,1054.54,0.59,0,0.41,44.68,10499.88,9865.47,2123.09,7147.55
140.4,720.75,1.19,1451.84,16.07,1065.87,0.54,0,5.91,482.63,2350,22729,135.36,50
164.78,3139.5,25.62,651.86,7.92,1025.24,0.43,0,0.5,4.25,10835.47,12058.5,1651.52,9732.81
205.28,4135.5,30.57,737.62,0,722,0.62,0,0.02,3.8,1774.12,25874.46,5561.25,16860.23
175.54,4067.5,39.5,764.48,2.22,718.29,0.51,0,0,19.13,13002.6,39366.07,35327.43,20057.61
264.75,2660.25,37.76,651.87,9.11,1133.98,0.55,0,0.19,5.16,1042.86,8802.7,7672.52,1203.12
175.54,4553,23.68,798.73,-4.49,520.33,0.31,0,0,3.67,4174.63,23389.05,21050,12744.71
205.28,2254,30.55,991.36,11.46,1030.63,0.69,0,0.02,75.3,25349.71,28691.94,13847.29,10650.23
18.48,442.25,0.61,1196.56,17.01,1060.68,0.4,0.25,6.58,743.04,342.98,11516.4,217.87,450
264.75,3875.25,40.62,764.37,-0.98,675.42,0.48,0,0.01,4.32,8445.56,47608.06,24268.65,12558.96
42.86,501.5,1.85,965.3,16.71,1040.52,0.29,7.32,124.43,3903.14,433.01,5050.5,50,25
172.85,3202.75,26.35,869.62,8,884.28,0.58,0,0.08,51.99,5591.73,6930.19,2219.8,5736.51
205.79,1556.25,12.49,855.37,11.45,1133.8,0.61,0,0.21,55.65,14460.55,34549.2,25,3990.93
264.75,556,9.07,1602.24,16.74,1045.77,0.57,0,1.63,130.47,2397.7,7578.09,3054.1,2099.41
164.78,593.75,0.7,974.71,16.3,1060.1,0.49,0,5.5,999.46,1558.04,14404.43,668.96,1366.57
175.54,4204.75,31.96,747.59,2.71,735.46,0.46,0,0.06,3.9,11973.62,33433.63,30969.79,3835.04
175.54,2583.75,36.83,791.11,6.99,917.25,0.67,0,0,76.87,6831.36,38699.97,13770.53,22136.56
175.54,4474.75,25.08,809.1,-1.95,572.12,0.27,0,0,18.44,3332.79,46644.7,11580.48,18227.11
91.63,581.5,0.24,1001.16,16.45,1060.37,0.55,0,9.33,3351.89,5591.73,8190.7,211.97,50
264.75,2310.5,31.57,825.35,6.63,1001.02,0.59,0,0.06,40.26,16461.09,27262.57,3553.52,6116.17
264.75,2827.25,23.32,864.83,9.12,956.38,0.67,0,0.2,15.8,5454.13,7669.91,3650.69,6441.08
264.75,3352,34.09,743.99,2.49,749.02,0.57,0,0.01,10.86,4674.13,38785.14,19073.74,12586
175.54,4183,36.89,826.77,-3.66,556.35,0.27,0,0.01,9.93,1956.4,37026.04,23810.66,10341.54
235.01,2726.75,45.09,686.78,8.31,1050.21,0.69,0,0.02,8.81,8253.94,21802.01,455.55,3677.98
220.15,3531.25,34.76,742.39,1.39,830.97,0.62,0,0.03,3.43,10070.13,39907.99,30052.08,4693.35
175.54,4371.75,27.72,796.99,-2.94,537.63,0.36,0,0.07,5.53,7054.61,45950.05,10256.1,24975.34
264.75,3699,27.42,794.15,2.29,724.67,0.66,0,0.01,33.67,18909.46,13975.96,12948.65,13119.74
128.2,698.75,0.59,1059.8,16.06,1075.49,0.47,1.21,23.4,1153.43,517.21,3353.73,850.01,166.26
264.75,3471.25,28.21,689.98,3.39,790.39,0.66,0,0.04,3.37,2930.44,29943.4,11450,16317.71
264.75,635,8.27,1169.41,16.25,1092.49,0.62,0,1.26,503.72,5256.19,11219.96,3287.48,1350.06
264.75,3075.25,30.7,689.33,5.92,961.9,0.62,0,0.14,3.37,9388.69,24172.04,21850.57,5490.67
0.19,482,0.53,1234.01,16.77,1012.26,0.42,0,0,218.36,0,6864.95,2772.63,2616.77
0.19,529.25,0.7,1063.72,16.67,1068.12,0.43,0.2,0,2992.05,75,7478.47,151.61,634.43
171.95,2401.25,21.77,644.37,11.5,1176.11,0.46,0,0.13,5.82,668.96,5389.57,430.02,4490.82
175.54,3637.25,26.49,728.47,3.53,868.64,0.6,0,0.07,3.72,7797.92,17082.38,15583.57,7050
169.26,636,4.09,1629.98,16.4,1076.25,0.56,0.37,3.25,291.53,1596.09,1186.38,712.39,606.22
264.75,3824.5,25.23,825.04,0.26,620.18,0.44,0,0,18.31,3063.9,20516.52,11492.06,16150.77
264.75,3883,24.83,761.02,-0.12,730.9,0.59,0,0.04,4.72,7350.34,31045.25,1851.35,3710.46
264.75,2053.75,24.29,890.11,10.06,1013.14,0.62,0,0.09,322.79,10950,32898.14,23115.09,5269.49
264.75,2863.75,39.14,706.64,6.84,1009.29,0.67,0,0.09,11.49,10285.3,7907.43,474.51,1416.86
242.45,2724.75,32.19,794.63,6.96,909.81,0.64,0,0.02,39.33,17561.54,40155.29,5593.52,7127.94
239.76,726.5,23.99,1526.43,15.93,1045.89,0.58,0,2.93,285.69,4150.6,12593.95,8511.61,1840.52
175.54,4320,16.96,774.03,-2.37,567.95,0.24,0,0.03,13.91,1681.52,35074.31,34723.59,24571.27
175.54,4431,16.51,812.91,-3.99,571.78,0.29,0,0.05,5.09,4583.39,31846.63,15671.23,20871.69
175.54,4506.75,43.1,811.82,-3.35,591.66,0.29,0,0,5.35,5210.33,43074.44,14899.25,25419.82
239.76,621.75,2.45,1431.11,16.41,1079.5,0.5,0,2.4,423.28,3281.39,10898.05,4897.45,692.99
264.75,3741.75,36.53,788.32,2.22,838.7,0.59,0,0.39,17.77,2673.48,2363.79,2706.94,2056.09
175.54,5046.75,42.13,834.78,-6.54,447.7,0.04,0,0.01,9.93,13917.17,27599.41,9388.69,6704.29
175.54,5415,47.27,842.57,-7.41,395.18,0.07,0,0,29.79,1710.99,41647.66,15572.65,25655.95
175.54,4577.75,42.69,794.82,-3.83,529.43,0.34,0,0.01,17.22,2535.25,43508.71,42817.38,22055.1
175.54,1845.5,29.38,896.15,11.14,1136.34,0.64,0,0.09,461.35,2099.41,17159.47,9929.12,5233.31
197.84,3981.75,31.38,726.37,2.54,717.72,0.54,0,0.05,4.83,10969.39,33772.88,3578.76,6337.78
175.54,4240.75,27.27,776.47,-1.74,613.88,0.53,0,0.01,4.71,5490.67,32720.14,20435.94,15882.3
189.77,757,11.13,1462.07,15.84,1008.52,0.55,0,0.39,245.41,4257.64,11405.59,10131.51,517.21
189.77,1165.25,17.34,1240.8,15.49,1282.54,0.65,0,0.2,83.12,12845.52,18663.54,3380.46,6561.06
264.75,3908.75,31.41,795.27,1.49,596.49,0.48,0,0,43.73,1177.92,13361.42,12491.1,12461.44
220.15,2509.75,26.59,778.36,7.29,977.37,0.7,0,0.05,25.09,2706.94,28426.88,2758.17,22386.32
264.75,2322,42.62,704.37,7.31,827.83,0.67,0,0.1,10.77,11226.2,9865.47,2050,2732.67
264.75,1369.25,20.96,969.44,14,1208.34,0.66,0,0.55,44.22,16793.08,26684.22,12636.75,1231.87
220.15,4338.5,24.72,830.4,-3.82,572.29,0.32,0,0.03,5.61,8937.98,45332.19,6259.99,22435.85
190.41,2926.5,25.31,798.46,7.18,969.81,0.68,0,0.03,23.31,5553.69,15801.5,5358.02,13553.14
175.54,2243.75,32.03,965.53,11.22,1040.56,0.72,0,0.01,51.87,20453.06,20209.59,5893.86,16668.16
242.45,3632.25,33.03,777.2,1.47,709.66,0.54,0,0,35.48,4526.31,55116.31,712.39,24544.4
175.54,4216.25,37.75,798.54,-2.67,677.54,0.47,0,0.02,5.22,8232.1,42035.79,10951.14,22220.88
264.75,3810.5,36.53,769.45,0.15,708.33,0.62,0,0.02,4,8751.43,41082.93,29360.3,16346.48
164.78,483.5,0.4,1297,16.9,1077.07,0.54,0,3.8,552.87,1235.92,10490.35,650,1013.66
220.15,4251.75,13.32,786.32,-3.67,567.54,0.38,0,0,3.73,3111.67,19397.1,17050,12685.72
264.75,2947,37.1,734.9,8.17,901.92,0.7,0,0.04,12.56,3628.71,42731.57,29619.04,2706.48
175.54,4958,43.75,840.82,-6.8,445.03,0.01,0,0.01,7.67,5955.46,40006.59,29191.91,15989.61
164.78,516,4.78,1583.74,16.93,1061.81,0.47,0.18,8.96,182.65,950,3380.46,920.6,552.37
264.75,4519,39.32,797.67,-3.99,546.64,0.39,0,0.04,3.73,3063.9,23499.95,21399.24,10766.96
189.77,416.75,6.22,1397.36,16.88,1026.78,0.57,0,0.45,312.8,550,6687.86,7850.32,85.36
264.75,2716.75,40.46,632.46,10.11,1083.75,0.63,0,0.16,3.64,1052.38,21850.57,829.16,15152.15
264.75,3285.5,22.93,677.26,5.88,941.26,0.69,0,0.03,2.89,4756.84,9932.14,4756.84,2065.79
164.78,513.75,0.56,949.69,16.76,1067.54,0.43,2.52,9.3,7073.9,1152.17,8574.82,638.35,638.35
264.75,1541.75,37.41,1136.19,13.31,1147.51,0.67,0,0.86,24.23,1275.74,6299.8,1551.61,1329.47
264.75,2846.5,36.83,821.39,6.89,952.84,0.67,0,0.02,39.24,7652.94,25962.43,5461.46,12365.58
175.54,4215.75,30.74,794.49,-2.41,555.47,0.38,0,0.04,8.89,10250.24,39619.79,19487.11,13120.5
242.45,1530.5,12.48,1027.02,13.93,1219.15,0.66,0,0.1,369.51,13473.21,28980.81,19741.01,5278.97
264.75,1661,24.59,910.38,10.61,1154.39,0.68,0,0.04,424.89,16932.44,35421.57,22514.16,1519.05
172.85,787.75,10.93,1484.13,16.27,1185.87,0.61,0,0.31,65.14,3232.26,9097.67,3350.75,3536.59
264.75,3007,36.28,862.23,5.59,827.87,0.65,0,0.02,13.95,6350.39,12100.72,8414.72,10088.98
197.84,3285.5,34.05,772.61,4.61,827.11,0.59,0,0,22.1,8754.86,39528.31,8076.35,25930.05
264.75,3868,15.82,780.73,0.72,682.11,0.47,0,0.03,22.2,16373.38,10570.12,9760.51,9905.93
214.76,477.75,7.22,1325.82,16.89,1034.77,0.57,0,0.85,239.64,3131.69,14630.36,50,1867.49
164.78,391.75,0.47,1399.71,17.17,1050.66,0.55,0,1.93,417.6,1492.48,7122.32,4459.54,295.81
239.76,3586,16.21,744.34,1.29,725.56,0.66,0,0.02,4.42,16773.42,33683.93,26572.68,5389.57
164.78,663.5,0.75,1043.35,16.18,1067.68,0.57,0,4.53,834.71,1757.13,8297.44,1203.12,684.84
264.75,2197.75,40.22,797.04,8.97,1007.88,0.66,0,0.04,41.38,11472.03,41071.25,497.49,9899.87
164.78,426.75,3.07,1352.43,17.03,1046.63,0.55,0,5.31,536.12,3758.66,11698.18,638.48,4050.62
136.53,1134.75,13.46,860.95,13.21,1210.32,0.53,0,0.94,48.21,11430.11,25158.05,85.36,18599.13
175.54,2999.75,35.26,686.07,7.01,932.7,0.39,0,0.46,5.76,14467.46,33181.43,250,8035.39
264.75,3752.5,31.01,756.24,3.64,821.68,0.64,0,0.02,14.88,18785.3,44376.66,40674.41,12455.02
164.78,430.25,3.57,1391.21,17.06,1038.11,0.56,0,1.49,419.14,2056.09,7065.94,7736.12,1107.93
175.54,3290.25,29.9,802.47,4.55,786.28,0.63,0,0,290.95,6411.51,48615.71,12033.6,16497.5
175.54,3737.5,9.27,735.83,2.63,842.59,0.69,0,0.05,8.93,8057.76,27219.98,606.22,8743.28
264.75,3139.5,42.69,761.03,5.18,895.07,0.55,0,0,23.53,5150.49,32293.77,5233.31,24493.83
235.01,2483,21.95,858.46,9.98,1100.2,0.61,0,0.04,233.05,20550.12,32995.27,21114.63,3118.89
109.92,577.75,0.77,1119.86,16.49,1094.35,0.51,0,6.23,665.65,166.26,14293.62,3296.59,250
264.75,3367.25,35.25,797.54,5.71,809.6,0.47,0,0,38.31,15984.6,52317.18,5802.37,13828.5
164.78,471,0.86,1354.2,16.89,1075.99,0.53,0,3.74,478.31,3578.76,11694.76,774.56,211.97
175.54,2211,22.56,932.49,11.36,1065.15,0.64,0,0.15,68.79,11635.61,21073.38,11497.28,5534.21
175.54,4211.25,20.23,736.35,0.56,662.61,0.43,0,0.2,5.36,1699.26,27624.04,7450,12596.33
175.54,4163.75,32.63,763.69,-1.65,599.77,0.4,0,0.03,9.13,1966.6,38337.03,26592.62,12871.19
264.75,2815.25,31.82,740.49,6.49,941.53,0.7,0,0.01,20.72,9842.13,39817.18,9746.15,14905.96
264.75,3158.25,39.71,799.56,5.18,827.48,0.66,0,0.01,37.29,14128.96,31774.95,9595.18,11270.65
264.75,2615.5,44.19,847.93,8.13,917.58,0.59,0,0.05,426.41,7754.19,24996.95,9456.61,11785.9
264.75,542,28.1,1519.98,16.88,1031.35,0.55,0,0.98,337.34,947.46,12885.17,11457.2,2984.54
164.78,563,0.49,955.86,16.49,1059.18,0.55,0,5.72,715.21,11816.41,4131.28,50,350
164.78,486.25,5.61,1052.39,16.83,1053.33,0.52,0.49,2.61,2159.22,2829.75,19519.93,1710.99,1259.96
235.01,3402.5,32.76,721.77,3.12,654.89,0.71,0,0.06,9.85,13054.79,13180.57,4192.85,2165.06
175.54,2388.75,43.19,859.25,9.63,1034.69,0.62,0,0.04,42.21,19139.16,38573.14,19342.38,5468.77
164.78,851.75,18.91,1401.81,16.08,1275.39,0.62,0,3.59,89.57,11890.65,11382.77,13398.04,919.28
164.78,687.25,0.59,1075.87,16.1,1097.88,0.58,0,3.4,834,3739.99,8440.82,2467.29,342.98
164.78,615.75,0.93,1004.37,16.3,1058.82,0.57,0,3.89,648.76,8317.9,13837.18,3001.25,85.36
164.78,935,10.8,1376.88,16.07,1274.47,0.6,0,2.24,140.61,1904.6,3335.79,739.93,1373.86
264.75,2270.25,51.56,709.02,10.86,1074.37,0.62,0,0.04,14.08,2393.22,33643.54,28603.63,1519.05
209.38,1928.25,11.7,721.76,10.21,1106.12,0.53,0,0.36,12.23,11339.64,4257.64,0,3953.16
123.19,3119.75,26.61,812.73,6.4,844.96,0.55,0,0,374.47,8479.83,44098.61,14603.68,8650.29
264.75,601.25,5.91,1446.85,16.22,1039.82,0.58,0,1.36,240.25,3335.79,9924.09,8757.14,85.36
18.48,486.25,0.7,976.38,16.79,1027.82,0.23,8.73,37.71,11435.98,259.96,4160.23,232.51,150
164.78,840.5,45.79,1374.98,15.57,1213.36,0.6,0,0.97,169.41,259.96,12321.83,85.36,151.61
264.75,2683.5,29.33,782.97,7.58,947.95,0.69,0,0.04,36.96,14832.65,37170.52,3320.77,6505.96
264.75,3150.5,32.44,746.1,4.59,852.52,0.68,0,0.02,38.03,9199.32,53711.15,1519.05,23900.37
